entityid,label,langcode,is_alt
http://www.wikidata.org/entity/Q37569424,Mers,gom-deva,True
http://www.wikidata.org/entity/Q37569424,Mers,got,True
http://www.wikidata.org/entity/Q37569424,Mers,grc,True
http://www.wikidata.org/entity/Q37569424,Mers,gu,True
http://www.wikidata.org/entity/Q37569424,Mers,hak,True
http://www.wikidata.org/entity/Q37569424,Mers,he,True
http://www.wikidata.org/entity/Q37569424,Mers,hi,True
http://www.wikidata.org/entity/Q37569424,Mers,hy,True
http://www.wikidata.org/entity/Q37569424,Mers,ii,True
http://www.wikidata.org/entity/Q37569424,Mers,ik,True
http://www.wikidata.org/entity/Q37569424,Mers,ike-cans,True
http://www.wikidata.org/entity/Q37569424,Mers,inh,True
http://www.wikidata.org/entity/Q37569424,Mers,iu,True
http://www.wikidata.org/entity/Q37569424,Mers,ja,True
http://www.wikidata.org/entity/Q37569424,Mers,ka,True
http://www.wikidata.org/entity/Q37569424,Mers,kbd,True
http://www.wikidata.org/entity/Q37569424,Mers,kbd-cyrl,True
http://www.wikidata.org/entity/Q37569424,Mers,khw,True
http://www.wikidata.org/entity/Q37569424,Mers,kiu,True
http://www.wikidata.org/entity/Q37569424,Mers,kk,True
http://www.wikidata.org/entity/Q37569424,Mers,kk-arab,True
http://www.wikidata.org/entity/Q37569424,Mers,kk-cn,True
http://www.wikidata.org/entity/Q37569424,Mers,kk-cyrl,True
http://www.wikidata.org/entity/Q37569424,Mers,kk-kz,True
http://www.wikidata.org/entity/Q37569424,Mers,km,True
http://www.wikidata.org/entity/Q37569424,Mers,kn,True
http://www.wikidata.org/entity/Q37569424,Mers,ko,True
http://www.wikidata.org/entity/Q37569424,Mers,ko-kp,True
http://www.wikidata.org/entity/Q37569424,Mers,koi,True
http://www.wikidata.org/entity/Q37569424,Mers,krc,True
http://www.wikidata.org/entity/Q37569424,Mers,ks,True
http://www.wikidata.org/entity/Q37569424,Mers,ks-arab,True
http://www.wikidata.org/entity/Q37569424,Mers,ks-deva,True
http://www.wikidata.org/entity/Q37569424,Mers,ku,True
http://www.wikidata.org/entity/Q37569424,Mers,ku-arab,True
http://www.wikidata.org/entity/Q37569424,Mers,kv,True
http://www.wikidata.org/entity/Q37569424,Mers,ky,True
http://www.wikidata.org/entity/Q37569424,Mers,lbe,True
http://www.wikidata.org/entity/Q37569424,Mers,lez,True
http://www.wikidata.org/entity/Q37569424,Mers,lki,True
http://www.wikidata.org/entity/Q37569424,Mers,lo,True
http://www.wikidata.org/entity/Q37569424,Mers,lrc,True
http://www.wikidata.org/entity/Q37569424,Mers,luz,True
http://www.wikidata.org/entity/Q37569424,Mers,lv,True
http://www.wikidata.org/entity/Q37569424,Mers,lzh,True
http://www.wikidata.org/entity/Q37569424,Mers,lzz,True
http://www.wikidata.org/entity/Q37569424,Mers,mai,True
http://www.wikidata.org/entity/Q37569424,Mers,mdf,True
http://www.wikidata.org/entity/Q37569424,Mers,mhr,True
http://www.wikidata.org/entity/Q37569424,Mers,min,True
http://www.wikidata.org/entity/Q37569424,Mers,mk,True
http://www.wikidata.org/entity/Q37569424,Mers,ml,True
http://www.wikidata.org/entity/Q37569424,Mers,mn,True
http://www.wikidata.org/entity/Q37569424,Mers,mo,True
http://www.wikidata.org/entity/Q37569424,Mers,mr,True
http://www.wikidata.org/entity/Q37569424,Mers,mrj,True
http://www.wikidata.org/entity/Q37569424,Mers,my,True
http://www.wikidata.org/entity/Q37569424,Mers,myv,True
http://www.wikidata.org/entity/Q37569424,Mers,mzn,True
http://www.wikidata.org/entity/Q37569424,Mers,nan,True
http://www.wikidata.org/entity/Q37569424,Mers,ne,True
http://www.wikidata.org/entity/Q37569424,Mers,new,True
http://www.wikidata.org/entity/Q37569424,Mers,nod,True
http://www.wikidata.org/entity/Q37569424,Mers,om,True
http://www.wikidata.org/entity/Q37569424,Mers,or,True
http://www.wikidata.org/entity/Q37569424,Mers,os,True
http://www.wikidata.org/entity/Q37569424,Mers,ota,True
http://www.wikidata.org/entity/Q37569424,Mers,pa,True
http://www.wikidata.org/entity/Q37569424,Mers,pi,True
http://www.wikidata.org/entity/Q37569424,Mers,pnb,True
http://www.wikidata.org/entity/Q37569424,Mers,pnt,True
http://www.wikidata.org/entity/Q37569424,Mers,ps,True
http://www.wikidata.org/entity/Q37569424,Mers,rmy,True
http://www.wikidata.org/entity/Q37569424,Mers,ru,True
http://www.wikidata.org/entity/Q37569424,Mers,rue,True
http://www.wikidata.org/entity/Q37569424,Mers,ruq,True
http://www.wikidata.org/entity/Q37569424,Mers,ruq-cyrl,True
http://www.wikidata.org/entity/Q37569424,Mers,rwr,True
http://www.wikidata.org/entity/Q37569424,Mers,sa,True
http://www.wikidata.org/entity/Q37569424,Mers,sah,True
http://www.wikidata.org/entity/Q37569424,Mers,sat,True
http://www.wikidata.org/entity/Q84263196,武汉肺炎,zh,True
http://www.wikidata.org/entity/Q84263196,武漢肺炎,zh,True
http://www.wikidata.org/entity/Q79238779,SRAS : 1. Le virus,en,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,es,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,yue,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,he,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,el,True
http://www.wikidata.org/entity/Q84263196,武漢肺炎,zh-tw,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,it,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,nl,True
http://www.wikidata.org/entity/Q84263196,Wuhan pneumonia,en,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,wuu,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,nb,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,th,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,la,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,pt,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,eo,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,ca,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,fi,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,sv,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,id,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,eu,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,hu,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,hy,True
http://www.wikidata.org/entity/Q83873580,캐나다에서의 2019-2020년 우한 코로나바이러스 유행 현황,ko,True
http://www.wikidata.org/entity/Q84263196,ڤایرۆسی کۆڕۆنا,ckb,True
http://www.wikidata.org/entity/Q84109991,nCoV-2019 transmission,en,True
http://www.wikidata.org/entity/Q84109991,nCoV2019 transmission,en,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,cdo,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,nan,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV,hak,True
http://www.wikidata.org/entity/Q84109991,2019-nCoV transmission,en,True
http://www.wikidata.org/entity/Q84109991,2019nCoV transmission,en,True
http://www.wikidata.org/entity/Q84263196,2019-nCoV acute respiratory disease,en,True
http://www.wikidata.org/entity/Q84263196,"гостра респіраторна хвороба, яку спричинює коронавірус 2019-nCoV",uk,True
http://www.wikidata.org/entity/Q84263196,коронавирус,bg,True
http://www.wikidata.org/entity/Q84109991,2019-nCoV-smitte,nn,True
http://www.wikidata.org/entity/Q84263196,Коронавирусная инфекция 2019-nCoV,ru,True
http://www.wikidata.org/entity/Q83873580,캐나다에서의 코로나바이러스감염증-19 유행 현황,ko,True
http://www.wikidata.org/entity/Q84263196,2019 novel coronavirus pneumonia,en,True
http://www.wikidata.org/entity/Q84263196,2019 novel coronavirus respiratory syndrome,en,True
http://www.wikidata.org/entity/Q84263196,Wuhan respiratory syndrome,en,True
http://www.wikidata.org/entity/Q84263196,malaltia respiratòria aguda del 2019-nCoV,ca,True
http://www.wikidata.org/entity/Q83873580,Canadian 2019–20 coronavirus outbreak,en,True
http://www.wikidata.org/entity/Q83873580,Canadian COVID-19 outbreak,en,True
http://www.wikidata.org/entity/Q83873580,COVID-19 outbreak in Canada,en,True
http://www.wikidata.org/entity/Q83873580,2020 coronavirus outbreak in Canada,en,True
http://www.wikidata.org/entity/Q83873580,Surto de 2019–2020 de coronavírus no Canadá,pt,True
http://www.wikidata.org/entity/Q83873580,coronacrisis in Canada,nl,True
http://www.wikidata.org/entity/Q37569424,Mers,sd,True
http://www.wikidata.org/entity/Q37569424,Mers,sdh,True
http://www.wikidata.org/entity/Q37569424,Mers,ses,True
http://www.wikidata.org/entity/Q37569424,Mers,sh,True
http://www.wikidata.org/entity/Q37569424,Mers,shi,True
http://www.wikidata.org/entity/Q37569424,Mers,shi-tfng,True
http://www.wikidata.org/entity/Q37569424,Mers,shn,True
http://www.wikidata.org/entity/Q37569424,Mers,si,True
http://www.wikidata.org/entity/Q37569424,Mers,sr,True
http://www.wikidata.org/entity/Q37569424,Mers,sr-ec,True
http://www.wikidata.org/entity/Q37569424,Mers,ta,True
http://www.wikidata.org/entity/Q37569424,Mers,tcy,True
http://www.wikidata.org/entity/Q37569424,Mers,te,True
http://www.wikidata.org/entity/Q37569424,Mers,tg,True
http://www.wikidata.org/entity/Q37569424,Mers,tg-cyrl,True
http://www.wikidata.org/entity/Q37569424,Mers,th,True
http://www.wikidata.org/entity/Q37569424,Mers,ti,True
http://www.wikidata.org/entity/Q37569424,Mers,tk,True
http://www.wikidata.org/entity/Q37569424,Mers,tl,True
http://www.wikidata.org/entity/Q37569424,Mers,tly,True
http://www.wikidata.org/entity/Q37569424,Mers,tru,True
http://www.wikidata.org/entity/Q37569424,Mers,tt,True
http://www.wikidata.org/entity/Q37569424,Mers,tt-cyrl,True
http://www.wikidata.org/entity/Q37569424,Mers,tyv,True
http://www.wikidata.org/entity/Q37569424,Mers,udm,True
http://www.wikidata.org/entity/Q37569424,Mers,ug,True
http://www.wikidata.org/entity/Q37569424,Mers,ug-arab,True
http://www.wikidata.org/entity/Q37569424,Mers,uk,True
http://www.wikidata.org/entity/Q37569424,Mers,ur,True
http://www.wikidata.org/entity/Q37569424,Mers,uz,True
http://www.wikidata.org/entity/Q37569424,Mers,vep,True
http://www.wikidata.org/entity/Q37569424,Mers,vot,True
http://www.wikidata.org/entity/Q37569424,Mers,wuu,True
http://www.wikidata.org/entity/Q37569424,Mers,xal,True
http://www.wikidata.org/entity/Q37569424,Mers,xmf,True
http://www.wikidata.org/entity/Q37569424,Mers,yi,True
http://www.wikidata.org/entity/Q37569424,Mers,yue,True
http://www.wikidata.org/entity/Q37569424,Mers,za,True
http://www.wikidata.org/entity/Q37569424,Mers,zh,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-cn,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-hans,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-hant,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-hk,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-mo,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-my,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-sg,True
http://www.wikidata.org/entity/Q37569424,Mers,zh-tw,True
http://www.wikidata.org/entity/Q42269949,"Evidence of person-to-person transmission within a family cluster of novel coronavirus infections, United Kingdom, February 2013",en,True
http://www.wikidata.org/entity/Q84263196,Corona,bar,True
http://www.wikidata.org/entity/Q84263196,NCP,da,True
http://www.wikidata.org/entity/Q84263196,新型肺炎,ja,True
http://www.wikidata.org/entity/Q177719,Diagnose,de,False
http://www.wikidata.org/entity/Q177719,निदान,hi,False
http://www.wikidata.org/entity/Q177719,медична діагностика,uk,False
http://www.wikidata.org/entity/Q177719,Диагноз,ky,False
http://www.wikidata.org/entity/Q177719,Ташхис,tg,False
http://www.wikidata.org/entity/Q177719,диагностика,ru,False
http://www.wikidata.org/entity/Q183344,التهاب الجيوب,ar,False
http://www.wikidata.org/entity/Q183344,Sinusit,az,False
http://www.wikidata.org/entity/Q183344,Синуит,bg,False
http://www.wikidata.org/entity/Q183344,sinusitis,ca,False
http://www.wikidata.org/entity/Q183344,سینووزیت,ckb,False
http://www.wikidata.org/entity/Q183344,sinusitida,cs,False
http://www.wikidata.org/entity/Q183344,llid y sinysau,cy,False
http://www.wikidata.org/entity/Q183344,Bihulebetændelse,da,False
http://www.wikidata.org/entity/Q183344,Sinusitis,de,False
http://www.wikidata.org/entity/Q183344,ސައިނަސް,dv,False
http://www.wikidata.org/entity/Q183344,ιγμορίτιδα,el,False
http://www.wikidata.org/entity/Q183344,sinusitis,en,False
http://www.wikidata.org/entity/Q183344,sinusito,eo,False
http://www.wikidata.org/entity/Q183344,Sinusitis,eu,False
http://www.wikidata.org/entity/Q183344,سینوزیت,fa,False
http://www.wikidata.org/entity/Q183344,Poskiontelontulehdus,fi,False
http://www.wikidata.org/entity/Q183344,sinusite,fr,False
http://www.wikidata.org/entity/Q183344,Cuaisíteas,ga,False
http://www.wikidata.org/entity/Q177719,تشخيص,ar,False
http://www.wikidata.org/entity/Q177719,אבחנה,he,False
http://www.wikidata.org/entity/Q177719,Айқындау,kk,False
http://www.wikidata.org/entity/Q177719,تشخیص,ur,False
http://www.wikidata.org/entity/Q177719,診斷,zh-hant,False
http://www.wikidata.org/entity/Q177719,medical diagnosis,en,False
http://www.wikidata.org/entity/Q177719,diagnosis,id,False
http://www.wikidata.org/entity/Q177719,diagnosi,it,False
http://www.wikidata.org/entity/Q177719,诊断,zh-cn,False
http://www.wikidata.org/entity/Q177719,诊断,zh-hans,False
http://www.wikidata.org/entity/Q177719,Diagnósticu médicu,ast,False
http://www.wikidata.org/entity/Q177719,дыягнастычная працэдура,be-tarask,False
http://www.wikidata.org/entity/Q177719,Медицинска диагноза,bg,False
http://www.wikidata.org/entity/Q177719,diagnostig,br,False
http://www.wikidata.org/entity/Q177719,dijagnostika,bs,False
http://www.wikidata.org/entity/Q177719,diagnòstic mèdic,ca,False
http://www.wikidata.org/entity/Q177719,دۆزینەوە,ckb,False
http://www.wikidata.org/entity/Q177719,diagnostika,cs,False
http://www.wikidata.org/entity/Q177719,diagnosis meddygol,cy,False
http://www.wikidata.org/entity/Q177719,diagnosticering,da,False
http://www.wikidata.org/entity/Q177719,Diagnose,de-ch,False
http://www.wikidata.org/entity/Q177719,διάγνωση,el,False
http://www.wikidata.org/entity/Q177719,medical diagnosis,en-ca,False
http://www.wikidata.org/entity/Q177719,medical diagnosis,en-gb,False
http://www.wikidata.org/entity/Q177719,medicina diagnozo,eo,False
http://www.wikidata.org/entity/Q177719,diagnóstico médico,es,False
http://www.wikidata.org/entity/Q177719,diagnostikum,et,False
http://www.wikidata.org/entity/Q177719,diagnostiko,eu,False
http://www.wikidata.org/entity/Q177719,تشخیص پزشکی,fa,False
http://www.wikidata.org/entity/Q177719,diagnostic médical,fr,False
http://www.wikidata.org/entity/Q177719,diagnóis,ga,False
http://www.wikidata.org/entity/Q177719,diagnóstico médico,gl,False
http://www.wikidata.org/entity/Q177719,Diagnostik,gsw,False
http://www.wikidata.org/entity/Q177719,orvosi diagnózis,hu,False
http://www.wikidata.org/entity/Q177719,Ախտորոշագիտություն,hy,False
http://www.wikidata.org/entity/Q177719,診断行為,ja,False
http://www.wikidata.org/entity/Q177719,დიაგნოზი,ka,False
http://www.wikidata.org/entity/Q177719,دىياگنوز,kk-arab,False
http://www.wikidata.org/entity/Q177719,دىياگنوز,kk-cn,False
http://www.wikidata.org/entity/Q177719,ರೋಗನಿದಾನ,kn,False
http://www.wikidata.org/entity/Q177719,진단,ko,False
http://www.wikidata.org/entity/Q177719,Veniyasîn (pizişkî),ku,False
http://www.wikidata.org/entity/Q177719,diagnosis medica,la,False
http://www.wikidata.org/entity/Q177719,diagnos,lb,False
http://www.wikidata.org/entity/Q177719,medicīniskā diagnostika,lv,False
http://www.wikidata.org/entity/Q177719,дијагностика,mk,False
http://www.wikidata.org/entity/Q177719,diagnosis,ms,False
http://www.wikidata.org/entity/Q177719,diagnostisk prosedyre,nb,False
http://www.wikidata.org/entity/Q177719,geneeskundige diagnose,nl,False
http://www.wikidata.org/entity/Q177719,diagnostisk prosedyre,nn,False
http://www.wikidata.org/entity/Q177719,ਰੋਗ-ਪਛਾਣ,pa,False
http://www.wikidata.org/entity/Q177719,rozpoznanie,pl,False
http://www.wikidata.org/entity/Q177719,diagnóstico médico,pt,False
http://www.wikidata.org/entity/Q177719,diagnóstico médico,pt-br,False
http://www.wikidata.org/entity/Q177719,diagnostic medical,ro,False
http://www.wikidata.org/entity/Q177719,Диагноза,rue,False
http://www.wikidata.org/entity/Q177719,medical diagnosis,sco,False
http://www.wikidata.org/entity/Q177719,dijagnoza,sh,False
http://www.wikidata.org/entity/Q177719,медицинска дијагноза,sr,False
http://www.wikidata.org/entity/Q177719,medicinsk diagnostik,sv,False
http://www.wikidata.org/entity/Q177719,அறுதியிடல்,ta,False
http://www.wikidata.org/entity/Q177719,การวินิจฉัยทางการแพทย์,th,False
http://www.wikidata.org/entity/Q177719,teşhis,tr,False
http://www.wikidata.org/entity/Q177719,xét nghiệm y khoa,vi,False
http://www.wikidata.org/entity/Q177719,诊断,wuu,False
http://www.wikidata.org/entity/Q177719,睇症,yue,False
http://www.wikidata.org/entity/Q177719,诊断,zh,False
http://www.wikidata.org/entity/Q177719,診斷,zh-hk,False
http://www.wikidata.org/entity/Q177719,诊断,zh-sg,False
http://www.wikidata.org/entity/Q177719,診斷,zh-tw,False
http://www.wikidata.org/entity/Q177719,lääketieteellinen diagnoosi,fi,False
http://www.wikidata.org/entity/Q177719,diagnosa,se,False
http://www.wikidata.org/entity/Q177719,диагноз,mhr,False
http://www.wikidata.org/entity/Q177719,diagnoos,smn,False
http://www.wikidata.org/entity/Q177719,diagnoos,sms,False
http://www.wikidata.org/entity/Q177719,dukkako diagnoosos,rmf,False
http://www.wikidata.org/entity/Q183344,Sinusite,gl,False
http://www.wikidata.org/entity/Q183344,סינוסיטיס,he,False
http://www.wikidata.org/entity/Q183344,साइनोसाइटिस,hi,False
http://www.wikidata.org/entity/Q183344,Sinusitis,hr,False
http://www.wikidata.org/entity/Q183344,Սինուսիտ,hy,False
http://www.wikidata.org/entity/Q183344,Խոռոչատապ,hyw,False
http://www.wikidata.org/entity/Q183344,Sinusitis,ia,False
http://www.wikidata.org/entity/Q183344,Sinusitis,id,False
http://www.wikidata.org/entity/Q183344,sinusite,it,False
http://www.wikidata.org/entity/Q183344,副鼻腔炎,ja,False
http://www.wikidata.org/entity/Q183344,ჰაიმორიტი,ka,False
http://www.wikidata.org/entity/Q183344,Фронтит,kk,False
http://www.wikidata.org/entity/Q183344,فرونتىيت,kk-arab,False
http://www.wikidata.org/entity/Q183344,فرونتىيت,kk-cn,False
http://www.wikidata.org/entity/Q183344,Фронтит,kk-cyrl,False
http://www.wikidata.org/entity/Q183344,Фронтит,kk-kz,False
http://www.wikidata.org/entity/Q183344,Frontït,kk-latn,False
http://www.wikidata.org/entity/Q183344,Frontït,kk-tr,False
http://www.wikidata.org/entity/Q183344,부비강염,ko,False
http://www.wikidata.org/entity/Q183344,Sînûzît,ku,False
http://www.wikidata.org/entity/Q183344,سینووزیت,ku-arab,False
http://www.wikidata.org/entity/Q183344,Sînûzît,ku-latn,False
http://www.wikidata.org/entity/Q183344,Гайморит,ky,False
http://www.wikidata.org/entity/Q183344,Obulwadde bw’ekiwanga,lg,False
http://www.wikidata.org/entity/Q183344,Sinusite,ln,False
http://www.wikidata.org/entity/Q183344,Haimoritas,lt,False
http://www.wikidata.org/entity/Q183344,deguna blakusdobuma iekaisums,lv,False
http://www.wikidata.org/entity/Q183344,പീനസം,ml,False
http://www.wikidata.org/entity/Q183344,Resdung,ms,False
http://www.wikidata.org/entity/Q183344,bihulebetennelse,nb,False
http://www.wikidata.org/entity/Q183344,पिनास,ne,False
http://www.wikidata.org/entity/Q183344,Bijholteontsteking,nl,False
http://www.wikidata.org/entity/Q183344,biholebetennelse,nn,False
http://www.wikidata.org/entity/Q183344,ସାଇନୁସାଇଟିସ,or,False
http://www.wikidata.org/entity/Q183344,zapalenie zatok przynosowych,pl,False
http://www.wikidata.org/entity/Q183344,سينوسايټس,ps,False
http://www.wikidata.org/entity/Q183344,sinusite,pt,False
http://www.wikidata.org/entity/Q183344,Sinuzită,ro,False
http://www.wikidata.org/entity/Q183344,Синусит,ru,False
http://www.wikidata.org/entity/Q183344,Sinizite,rw,False
http://www.wikidata.org/entity/Q183344,Синуситка,sah,False
http://www.wikidata.org/entity/Q183344,sinusitis,sco,False
http://www.wikidata.org/entity/Q183344,Sinusitis,sh,False
http://www.wikidata.org/entity/Q183344,කෝඨරක ප්රදාහය,si,False
http://www.wikidata.org/entity/Q183344,sinusitis,sl,False
http://www.wikidata.org/entity/Q183344,Sinuziti,sq,False
http://www.wikidata.org/entity/Q183344,Упала синуса,sr,False
http://www.wikidata.org/entity/Q183344,Упала синуса,sr-ec,False
http://www.wikidata.org/entity/Q183344,Upala sinusa,sr-el,False
http://www.wikidata.org/entity/Q183344,bihåleinflammation,sv,False
http://www.wikidata.org/entity/Q183344,புரையழற்சி,ta,False
http://www.wikidata.org/entity/Q183344,సైనసైటిస్,te,False
http://www.wikidata.org/entity/Q183344,โพรงอากาศอักเสบ,th,False
http://www.wikidata.org/entity/Q183344,Sinüzit,tr,False
http://www.wikidata.org/entity/Q183344,гаймарит,tt,False
http://www.wikidata.org/entity/Q183344,Синусит,uk,False
http://www.wikidata.org/entity/Q183344,viêm xoang,vi,False
http://www.wikidata.org/entity/Q183344,鼻竇炎,yue,False
http://www.wikidata.org/entity/Q183344,鼻竇炎,zh,False
http://www.wikidata.org/entity/Q183344,鼻窦炎,zh-cn,False
http://www.wikidata.org/entity/Q183344,鼻窦炎,zh-hans,False
http://www.wikidata.org/entity/Q183344,鼻竇炎,zh-hant,False
http://www.wikidata.org/entity/Q183344,鼻竇炎,zh-hk,False
http://www.wikidata.org/entity/Q183344,鼻窦炎,zh-sg,False
http://www.wikidata.org/entity/Q183344,鼻竇炎,zh-tw,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,af,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,an,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,ast,False
http://www.wikidata.org/entity/Q377932,Мер-ле-Бен,ba,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,bar,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,bm,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,br,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,bug,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,ca,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,ceb,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,co,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,cs,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,cy,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,da,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,de,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,de-at,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,de-ch,False
http://www.wikidata.org/entity/Q377932,Μερ-λε-Μπαιν,el,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,en,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,en-ca,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,en-gb,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,eo,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,es,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,et,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,eu,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,fi,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,fo,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,fr,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,frc,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,frp,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,fur,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,ga,False
http://www.wikidata.org/entity/Q183344,sinusitisisisisisis,es,False
http://www.wikidata.org/entity/Q183344,সাইনুসাইটিস,bn,False
http://www.wikidata.org/entity/Q183344,сынусіт,be-tarask,False
http://www.wikidata.org/entity/Q658307,Georg Sars,ca,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,cs,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,da,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,de,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,en,False
http://www.wikidata.org/entity/Q658307,Georg Sars,eo,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,es,False
http://www.wikidata.org/entity/Q658307,Georg Sars,fr,False
http://www.wikidata.org/entity/Q658307,גאורג אוסיאן סרס,he,False
http://www.wikidata.org/entity/Q658307,Գեորգ Օսսիան Սարս,hy,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,id,False
http://www.wikidata.org/entity/Q658307,Georg Sars,it,False
http://www.wikidata.org/entity/Q658307,ゲオルク・オシアン・サーシュ,ja,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,nb,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,nl,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,nn,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,pl,False
http://www.wikidata.org/entity/Q658307,Georg Sars,pt,False
http://www.wikidata.org/entity/Q658307,Georg Sars,ro,False
http://www.wikidata.org/entity/Q658307,"Сарс, Георг-Оссиан",ru,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,sl,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,sq,False
http://www.wikidata.org/entity/Q658307,Georg Ossian Sars,sv,False
http://www.wikidata.org/entity/Q658307,Георг Оссіан Сарс,uk,False
http://www.wikidata.org/entity/Q658307,耶奥格·萨尔斯,zh,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,gd,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,gl,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,gsw,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,hr,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,hu,False
http://www.wikidata.org/entity/Q377932,Մերս լե Բեն,hy,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,ia,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,id,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,ie,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,io,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,is,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,it,False
http://www.wikidata.org/entity/Q377932,メール＝レ＝バン,ja,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,jam,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,kab,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,kg,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,kl,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,la,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,lb,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,li,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,lij,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,lt,False
http://www.wikidata.org/entity/Q377932,Mers-les-Bains,lv,False
