entityid,label,langcode,is_alt
http://www.wikidata.org/entity/Q87250860,2019冠状病毒病卢森堡疫情,zh,False
http://www.wikidata.org/entity/Q87250860,2020. aasta koroonaviirushaiguse pandeemia Luksemburgis,et,False
http://www.wikidata.org/entity/Q87866152,quarantine for the 2019-2020 coronavirus disease pandemic,en,False
http://www.wikidata.org/entity/Q87866152,cuarentena por la pandemia de enfermedad por coronavirus de 2019-2020,es,False
http://www.wikidata.org/entity/Q87843252,مرض فيروس كورونا (كوفيد-19) - تقرير الوضع 57,ar,False
http://www.wikidata.org/entity/Q87866152,quarantena per la pandèmia per coronavirus de 2019-2020,ca,False
http://www.wikidata.org/entity/Q87250860,ルクセンブルクにおける2020年コロナウイルス感染症の流行状況,ja,False
http://www.wikidata.org/entity/Q87745389,Predefinição:Dados da pandemia de COVID-19/Gráfico de casos médicos no Brasil,pt,False
http://www.wikidata.org/entity/Q87734646,Catégorie:Pandémie de maladie à coronavirus de 2020 en Espagne,fr,False
http://www.wikidata.org/entity/Q88000922,S surface glycoprotein of SARS-CoV-2,en,False
http://www.wikidata.org/entity/Q87250860,uitbraak SARS-CoV-2 in Luxemburg,nl,False
http://www.wikidata.org/entity/Q87346429,Kategorie:COVID-19-Pandemie in Italien,de,False
http://www.wikidata.org/entity/Q87734646,Category:2019冠状病毒病西班牙疫情,zh,False
http://www.wikidata.org/entity/Q87734646,Category:2019冠状病毒病西班牙疫情,zh-hans,False
http://www.wikidata.org/entity/Q88028644,Novel Coronavirus (2019-nCoV) Situation Report 59,en,False
http://www.wikidata.org/entity/Q88029483,Corona-chan,en,False
http://www.wikidata.org/entity/Q88029483,コロナちゃん,ja,False
http://www.wikidata.org/entity/Q88028644,مرض فيروس كورونا (كوفيد-19) - تقرير الوضع 59,ar,False
http://www.wikidata.org/entity/Q87734646,Categoría:Pandemia por coronavirus de 2020 en España,gl,False
http://www.wikidata.org/entity/Q87723599,confinament d'Espanya de 2020,ca,False
http://www.wikidata.org/entity/Q87706672,Kategorie:COVID-19-Pandemie in Frankreich,de,False
http://www.wikidata.org/entity/Q87734646,Kategorie:COVID-19-Pandemie in Spanien,de,False
http://www.wikidata.org/entity/Q88243548,تصنيف:وفيات من جائحة فيروس كورونا 2019–20 إسبانيا,ar,False
http://www.wikidata.org/entity/Q88243548,Category:Deaths from the 2019–20 coronavirus pandemic in Spain,en,False
http://www.wikidata.org/entity/Q88249550,Template:Interactive COVID-19 maps/common,en,False
http://www.wikidata.org/entity/Q88249550,Template:Interactive COVID-19 maps/common,sco,False
http://www.wikidata.org/entity/Q88284849,قالب:2019–20 coronavirus pandemic data/United States/West Virginia medical cases chart,ar,False
http://www.wikidata.org/entity/Q88284849,Template:2019–20 coronavirus pandemic data/United States/West Virginia medical cases chart,en,False
http://www.wikidata.org/entity/Q88284961,قالب:2019–20 coronavirus pandemic data/United States/Georgia medical cases chart,ar,False
http://www.wikidata.org/entity/Q88284961,Template:2019–20 coronavirus pandemic data/United States/Georgia medical cases chart,en,False
http://www.wikidata.org/entity/Q87743873,uitbraak SARS-CoV-2 in Ohio,nl,False
http://www.wikidata.org/entity/Q87743879,uitbraak SARS-CoV-2 in Connecticut,nl,False
http://www.wikidata.org/entity/Q87743866,uitbraak SARS-CoV-2 in Wales,nl,False
http://www.wikidata.org/entity/Q87843252,Rapport de situation sur le nouveau coronavirus (2019-nCoV) 57,fr,False
http://www.wikidata.org/entity/Q88401707,"Critical Care Utilization for the COVID-19 Outbreak in Lombardy, Italy",en,False
http://www.wikidata.org/entity/Q88028644,Rapport de situation sur le nouveau coronavirus (2019-nCoV) 59,fr,False
http://www.wikidata.org/entity/Q88457639,New blood tests for antibodies could show true scale of coronavirus pandemic,da,False
http://www.wikidata.org/entity/Q88457639,New blood tests for antibodies could show true scale of coronavirus pandemic,en,False
http://www.wikidata.org/entity/Q88484813,STOP COVID19 CAT,ca,False
http://www.wikidata.org/entity/Q88484813,STOP COVID19 CAT,en,False
http://www.wikidata.org/entity/Q88484813,STOP COVID19 CAT,es,False
http://www.wikidata.org/entity/Q88490926,Coronavirus Disease 2019 (COVID-19) in Italy,en,False
http://www.wikidata.org/entity/Q88551827,Novel Coronavirus (COVID-19) Media Bullentin dated on 2020 March 24 (Karnataka),en,False
http://www.wikidata.org/entity/Q88579120,2020 Tifton shelter-in-place order,en,False
http://www.wikidata.org/entity/Q88614050,2020 Blakely shelter-in-place order,en,False
http://www.wikidata.org/entity/Q88667743,"The Health Protection (Coronavirus, Restrictions) (England) Regulations 2020",en,False
http://www.wikidata.org/entity/Q88670626,2020 Larimer County shelter-in-place order,en,False
http://www.wikidata.org/entity/Q88801748,World governments should protect their population from COVID-19 pandemic using Italy and Lombardy as precursor,en,False
http://www.wikidata.org/entity/Q88864275,male student from Scoil Chaitríona in Glasnevin Dublin,en,False
http://www.wikidata.org/entity/Q88868362,Template:2019–20 coronavirus pandemic data/India/Karnataka medical cases chart,ar,False
http://www.wikidata.org/entity/Q84056433,2019－2020年新型冠状病毒肺炎事件相关争议,zh-cn,False
http://www.wikidata.org/entity/Q84056433,2019－2020年新型冠状病毒肺炎事件相关争议,zh,False
http://www.wikidata.org/entity/Q84135284,Template:2019-20 Wuhan coronavirus data/China medical cases by province,en,False
http://www.wikidata.org/entity/Q84135284,Bản mẫu:2019-20 Wuhan coronavirus data/China medical cases by province,vi,False
http://www.wikidata.org/entity/Q84056433,controversy surrounding the 2019–20 Wuhan coronavirus outbreak,en,False
http://www.wikidata.org/entity/Q83889294,독일의 코로나바이러스감염증-19 유행 현황,ko,False
http://www.wikidata.org/entity/Q85438966,سارىس ۋىرۇسى,ug,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,pt,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,id,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,cdo,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,hak,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,nan,False
http://www.wikidata.org/entity/Q83889294,epidemio de Vuhana koronoviruso en Germanio en 2019–2020,eo,False
http://www.wikidata.org/entity/Q84056433,코로나바이러스감염증-19 유행에 관한 논란,ko,False
http://www.wikidata.org/entity/Q83889294,Coronavirus 2019/2020 in Deutschland,de-ch,False
http://www.wikidata.org/entity/Q83889294,2020 coronavirus outbreak in Germany,en-ca,False
http://www.wikidata.org/entity/Q83889294,2020 coronavirus outbreak in Germany,en-gb,False
http://www.wikidata.org/entity/Q83889294,Dịch virus corona 2020 tại Đức,vi,False
http://www.wikidata.org/entity/Q85009501,World Health Organization names new coronavirus COVID-19,en,False
http://www.wikidata.org/entity/Q85009501,Чиновники ВОЗ придумали название: коронавирус 2019-nCoV вызывает болезнь COVID-19,ru,False
http://www.wikidata.org/entity/Q83889294,2019冠状病毒病德国疫情,zh,False
http://www.wikidata.org/entity/Q83889294,武漢肺炎德國疫情,yue,False
http://www.wikidata.org/entity/Q84056433,Kontroversen um den Coronavirus-Ausbruch in Wuhan 2019–20,de,False
http://www.wikidata.org/entity/Q83889294,ドイツにおける2019年コロナウイルス感染症の流行状況,ja,False
http://www.wikidata.org/entity/Q83889294,شیوع کروناویروس در آلمان,fa,False
http://www.wikidata.org/entity/Q83889294,התפרצות נגיף הקורונה בגרמניה,he,False
http://www.wikidata.org/entity/Q83889294,2020 coronavirus pandemic in Germany,en,False
http://www.wikidata.org/entity/Q85433399,COVID-19 first dead patient in Europe,en,False
http://www.wikidata.org/entity/Q85438966,严重急性呼吸道综合征病毒,zh,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,en,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,hu,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,de,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,es,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,it,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,bg,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,ru,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,la,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,nl,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,ast,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,ga,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,uk,False
http://www.wikidata.org/entity/Q83889294,Pandemie COVID-19 v Německu,cs,False
http://www.wikidata.org/entity/Q84056433,controvèrsia sobre la pandèmia per coronavirus de 2019-2020,ca,False
http://www.wikidata.org/entity/Q83889294,Pandemia de coronavirus de 2020 en Alemania,es,False
http://www.wikidata.org/entity/Q85438966,severe acute respiratory syndrome coronavirus,ro,False
http://www.wikidata.org/entity/Q85438966,کروناویروس سندرم حاد تنفسی,fa,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,ca,False
http://www.wikidata.org/entity/Q83889294,Pandemia de coronaviroză (COVID-19) în Germania,ro,False
http://www.wikidata.org/entity/Q83889294,Pandemia e Koronavirusit në Gjermani 2020,sq,False
http://www.wikidata.org/entity/Q83889294,جائحة فيروس كورونا في ألمانيا 2019–20,ar,False
http://www.wikidata.org/entity/Q86275107,Clinical Outcomes of Patients With COVID19,en,False
http://www.wikidata.org/entity/Q86280102,Efficacy of a Self-test and Self-alert Mobile Applet in Detecting Susceptible Infection of COVID-19,en,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,nb,False
http://www.wikidata.org/entity/Q83889294,COVID-19-Pandemie in Deutschland,de,False
http://www.wikidata.org/entity/Q83889294,pandemia de COVID-19 na Alemanha,pt,False
http://www.wikidata.org/entity/Q83889294,Коронавірусна хвороба 2019 у Німеччині,uk,False
http://www.wikidata.org/entity/Q83889294,распространение COVID-19 в Германии,ru,False
http://www.wikidata.org/entity/Q83889294,COVID-19-pandemii Saksanmas,vep,False
http://www.wikidata.org/entity/Q83889294,Pandhémi koronavirus 2019 ing Jerman,jv,False
http://www.wikidata.org/entity/Q83889294,Pandemija koronavirusa u Njemačkoj 2020.,bs,False
http://www.wikidata.org/entity/Q83889294,Пандемия от коронавирус в Германия (2020),bg,False
http://www.wikidata.org/entity/Q83889294,pandemi koronavirus 2019–2020 di Jerman,id,False
http://www.wikidata.org/entity/Q83889294,pandemia wirusa SARS-CoV-2 w Niemczech,pl,False
http://www.wikidata.org/entity/Q83889294,Πανδημία του κορονοϊού στην Γερμανία το 2020,el,False
http://www.wikidata.org/entity/Q86494084,A new virulent human coronavirus: how much does tissue culture tropism tell us?,en,False
http://www.wikidata.org/entity/Q83889294,২০২০ সালে জার্মানিতে করোনাভাইরাসের বৈশ্বিক মহামারী,bn,False
http://www.wikidata.org/entity/Q86737594,Es confirmado el primer caso del Coronavirus de Wuhan en Brasil,es,False
http://www.wikidata.org/entity/Q86737594,Ministério da Saúde confirma primeiro caso de coronavírus no Brasil,pt,False
http://www.wikidata.org/entity/Q83889294,pandémie de maladie à coronavirus de 2020 en Allemagne,fr,False
http://www.wikidata.org/entity/Q83889294,epidemia di COVID-19 del 2020 in Germania,it,False
http://www.wikidata.org/entity/Q83873580,カナダにおける2020年コロナウイルス感染症の流行状況,ja,False
http://www.wikidata.org/entity/Q83873580,uitbraak SARS-CoV-2 in Canada,nl,False
http://www.wikidata.org/entity/Q83889294,uitbraak SARS-CoV-2 in Duitsland,nl,False
http://www.wikidata.org/entity/Q84056433,controverses liées à l'épidémie de Covid-19,fr,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,oc,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,kab,False
http://www.wikidata.org/entity/Q85438966,virus corona gây hội chứng hô hấp cấp tính nặng,vi,False
http://www.wikidata.org/entity/Q85438966,فيروس كورونا المرتبط بالمتلازمة التنفسية الحادة الشديدة النوع 1,ar,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,et,False
http://www.wikidata.org/entity/Q85438966,SARS koronavirus,sl,False
http://www.wikidata.org/entity/Q87250860,התפרצות נגיף הקורונה בלוקסמבורג,he,False
http://www.wikidata.org/entity/Q87250860,2020 coronavirus pandemic in Luxembourg,en,False
http://www.wikidata.org/entity/Q85438966,Severe acute respiratory syndrome coronavirus,sv,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,lmo,False
http://www.wikidata.org/entity/Q85438966,Severe acute respiratory syndrome coronavirus,en-ca,False
http://www.wikidata.org/entity/Q85438966,Severe acute respiratory syndrome coronavirus,en-gb,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,pt-br,False
http://www.wikidata.org/entity/Q87250860,Pandemia de COVID-19 no Luxemburgo,pt,False
http://www.wikidata.org/entity/Q87250860,جائحة فيروس كورونا في لوكسمبورغ 2020,ar,False
http://www.wikidata.org/entity/Q87250860,COVID-19-Fälle in Luxemburg,de,False
http://www.wikidata.org/entity/Q87250860,Pandemia de enfermedad por coronavirus de 2020 en Luxemburgo,es,False
http://www.wikidata.org/entity/Q87250860,COVID-19-Pandemie zu Lëtzebuerg,lb,False
http://www.wikidata.org/entity/Q87250860,2020 coronavirus pandemic in Luxembourg,en-ca,False
http://www.wikidata.org/entity/Q87250860,2020 coronavirus pandemic in Luxembourg,en-gb,False
http://www.wikidata.org/entity/Q87250860,Pandemia de COVID-19 no Luxemburgo,pt-br,False
http://www.wikidata.org/entity/Q85438966,SARS-CoV,fr,False
http://www.wikidata.org/entity/Q85438966,सार्स कोरोनावाइरस,hi,False
http://www.wikidata.org/entity/Q85438966,SARSコロナウイルス,ja,False
http://www.wikidata.org/entity/Q85438966,중증급성호흡기증후군 코로나바이러스,ko,False
http://www.wikidata.org/entity/Q85438966,Wirus SARS,pl,False
http://www.wikidata.org/entity/Q15089,provincia italiana,it,True
http://www.wikidata.org/entity/Q34316,El Doctor,es,True
http://www.wikidata.org/entity/Q34316,異世奇人,zh,True
http://www.wikidata.org/entity/Q34316,Dr. Who,en,True
http://www.wikidata.org/entity/Q44512,Plaga,tl,True
http://www.wikidata.org/entity/Q15089,Italiaanse provincie,nl,True
http://www.wikidata.org/entity/Q34316,Dr Who,fr,True
http://www.wikidata.org/entity/Q15089,італьянская правінцыя,be-tarask,True
http://www.wikidata.org/entity/Q34316,Dr Who,ast,True
http://www.wikidata.org/entity/Q34316,Dr. Who,ast,True
http://www.wikidata.org/entity/Q34316,The Doctor,ast,True
http://www.wikidata.org/entity/Q34316,Dr Who,en,True
http://www.wikidata.org/entity/Q34316,Doctor Misterio,es,True
http://www.wikidata.org/entity/Q34316,Dr Who,es,True
http://www.wikidata.org/entity/Q34316,닥터후,ko,True
http://www.wikidata.org/entity/Q34316,Dr Who,lb,True
http://www.wikidata.org/entity/Q34316,Dr Who,nb,True
http://www.wikidata.org/entity/Q34316,Dr. Who,nb,True
http://www.wikidata.org/entity/Q34316,Doctor Who,pl,True
http://www.wikidata.org/entity/Q34316,Dr Who,pl,True
http://www.wikidata.org/entity/Q34316,异世奇人,zh-hans,True
http://www.wikidata.org/entity/Q34316,胡博士,zh-hans,True
http://www.wikidata.org/entity/Q34316,超时空博士,zh-hans,True
http://www.wikidata.org/entity/Q44512,أوبئة,ar,True
http://www.wikidata.org/entity/Q44512,Эпідэмія,be-tarask,True
http://www.wikidata.org/entity/Q44512,Epidèmies,ca,True
http://www.wikidata.org/entity/Q44512,Epidèmiques,ca,True
http://www.wikidata.org/entity/Q44512,Epidemien,de,True
http://www.wikidata.org/entity/Q44512,Epizootie,de,True
http://www.wikidata.org/entity/Q44512,heimliche Epidemie,de,True
http://www.wikidata.org/entity/Q44512,Seuchen,de,True
http://www.wikidata.org/entity/Q44512,λοιμός,el,True
http://www.wikidata.org/entity/Q44512,outbreak,en,True
http://www.wikidata.org/entity/Q44512,Epidemias,es,True
http://www.wikidata.org/entity/Q44512,Rändtaud,et,True
http://www.wikidata.org/entity/Q44512,Taud,et,True
http://www.wikidata.org/entity/Q44512,اپیدمی,fa,True
http://www.wikidata.org/entity/Q44512,همه گیر,fa,True
http://www.wikidata.org/entity/Q44512,همه گیری,fa,True
http://www.wikidata.org/entity/Q44512,همهگیر,fa,True
http://www.wikidata.org/entity/Q44512,epidemie,fr,True
http://www.wikidata.org/entity/Q44512,epidémie,fr,True
http://www.wikidata.org/entity/Q44512,epidémies,fr,True
http://www.wikidata.org/entity/Q44512,epidémique,fr,True
http://www.wikidata.org/entity/Q44512,risque épidémique,fr,True
http://www.wikidata.org/entity/Q44512,Andacio,gl,True
http://www.wikidata.org/entity/Q44512,Andazo,gl,True
http://www.wikidata.org/entity/Q44512,Epidemi,id,True
http://www.wikidata.org/entity/Q44512,Epidemik,id,True
http://www.wikidata.org/entity/Q44512,Pandemi,id,True
http://www.wikidata.org/entity/Q44512,Wabah penyakit,id,True
http://www.wikidata.org/entity/Q44512,epizoozia,it,True
http://www.wikidata.org/entity/Q44512,epizoozie,it,True
http://www.wikidata.org/entity/Q44512,エンデミック,ja,True
http://www.wikidata.org/entity/Q44512,伝染,ja,True
http://www.wikidata.org/entity/Q44512,伝染性疾病,ja,True
http://www.wikidata.org/entity/Q44512,地方流行,ja,True
http://www.wikidata.org/entity/Q44512,Epidemik,ms,True
http://www.wikidata.org/entity/Q44512,epidemis,ms,True
http://www.wikidata.org/entity/Q44512,Epidemisk,nb,True
http://www.wikidata.org/entity/Q44512,Farsott,nb,True
http://www.wikidata.org/entity/Q44512,Süke,nds,True
http://www.wikidata.org/entity/Q44512,epidemische ziekte,nl,True
http://www.wikidata.org/entity/Q44512,farsott,nn,True
http://www.wikidata.org/entity/Q44512,Doença epidêmica,pt,True
http://www.wikidata.org/entity/Q44512,Epidemias,pt,True
http://www.wikidata.org/entity/Q44512,Epidêmico,pt,True
http://www.wikidata.org/entity/Q44512,Epidemia,qu,True
http://www.wikidata.org/entity/Q44512,Hatun unquy,qu,True
http://www.wikidata.org/entity/Q44512,Unquy mastakuy,qu,True
http://www.wikidata.org/entity/Q44512,мор,ru,True
http://www.wikidata.org/entity/Q44512,Murìa,scn,True
http://www.wikidata.org/entity/Q44512,Epidemije,sh,True
http://www.wikidata.org/entity/Q44512,Sta je epidemija,sr,True
http://www.wikidata.org/entity/Q44512,epidemisk sjukdom,sv,True
http://www.wikidata.org/entity/Q44512,farsot,sv,True
http://www.wikidata.org/entity/Q44512,smittsam sjukdom,sv,True
http://www.wikidata.org/entity/Q44512,ఎపిడెమిక్,te,True
http://www.wikidata.org/entity/Q44512,Epidemia,tl,True
http://www.wikidata.org/entity/Q44512,Epidemic,tl,True
http://www.wikidata.org/entity/Q44512,Epidemik,tl,True
http://www.wikidata.org/entity/Q44512,Epidemika,tl,True
http://www.wikidata.org/entity/Q44512,Epidemiko,tl,True
http://www.wikidata.org/entity/Q44512,Epidemiya,tl,True
http://www.wikidata.org/entity/Q44512,Epidemya,tl,True
http://www.wikidata.org/entity/Q44512,Peste,tl,True
http://www.wikidata.org/entity/Q44512,Plague,tl,True
http://www.wikidata.org/entity/Q15089,provincia,en,True
http://www.wikidata.org/entity/Q15089,قائمة بمقاطعات إيطاليا,ar,True
http://www.wikidata.org/entity/Q15089,قائمه مقاطعات إيطاليا,ar,True
http://www.wikidata.org/entity/Q15089,ولاية إيطالية,ar,True
http://www.wikidata.org/entity/Q15089,правінцыі Італіі,be-tarask,True
http://www.wikidata.org/entity/Q15089,প্রভিন্সা,bn,True
http://www.wikidata.org/entity/Q15089,provincia italiana,es,True
http://www.wikidata.org/entity/Q15089,province d'Italie,fr,True
http://www.wikidata.org/entity/Q15089,провинција во Италија,mk,True
http://www.wikidata.org/entity/Q15089,provincies van Italië,nl,True
http://www.wikidata.org/entity/Q15089,провінції Італії,uk,True
http://www.wikidata.org/entity/Q34316,Dr. Who,lb,True
http://www.wikidata.org/entity/Q34316,Доктор Кто (телесериал),ru,True
http://www.wikidata.org/entity/Q103177,Sars,pt,True
http://www.wikidata.org/entity/Q103177,萨斯,zh,True
http://www.wikidata.org/entity/Q103177,SARS,en,True
http://www.wikidata.org/entity/Q103177,Severe acute respiratory syndrome,en,True
http://www.wikidata.org/entity/Q103177,Атипичная пневмония,ru,True
http://www.wikidata.org/entity/Q103177,非典型肺炎,zh-hk,True
http://www.wikidata.org/entity/Q103177,EARS,af,True
http://www.wikidata.org/entity/Q103177,Sars,hr,True
http://www.wikidata.org/entity/Q103177,Sars,zh,True
http://www.wikidata.org/entity/Q103177,SARS,ca,True
http://www.wikidata.org/entity/Q103177,SARS,es,True
http://www.wikidata.org/entity/Q103177,SARS,sr,True
http://www.wikidata.org/entity/Q103177,SARS,de,True
http://www.wikidata.org/entity/Q103177,SARS,uk,True
http://www.wikidata.org/entity/Q103177,Eals,af,True
http://www.wikidata.org/entity/Q103177,سارس,ar,True
http://www.wikidata.org/entity/Q103177,فيروس سارس,ar,True
http://www.wikidata.org/entity/Q103177,متلازمة التنفسية الحادة الوخيمة,ar,True
http://www.wikidata.org/entity/Q103177,متلازمة التنفسية الحادّة الوخيمة,ar,True
http://www.wikidata.org/entity/Q103177,مرض السارس,ar,True
http://www.wikidata.org/entity/Q103177,SRAG,ca,True
http://www.wikidata.org/entity/Q103177,Severe Acute Respiratory Syndrome,cs,True
http://www.wikidata.org/entity/Q103177,syndrom náhlého selhání dýchání,cs,True
http://www.wikidata.org/entity/Q103177,těžký akutní respirační syndrom,cs,True
http://www.wikidata.org/entity/Q103177,Severe Acute Respiratory Syndrome,de,True
http://www.wikidata.org/entity/Q103177,SARS-CoV infection,en,True
http://www.wikidata.org/entity/Q103177,SARS,eo,True
http://www.wikidata.org/entity/Q103177,Sarso,eo,True
http://www.wikidata.org/entity/Q103177,Sasoso,eo,True
http://www.wikidata.org/entity/Q103177,Neumonia asiatica,es,True
http://www.wikidata.org/entity/Q103177,Neumonia asiática,es,True
http://www.wikidata.org/entity/Q103177,Neumonía asiatica,es,True
http://www.wikidata.org/entity/Q103177,Neumonía asiática,es,True
http://www.wikidata.org/entity/Q103177,Severe acute respiratory syndrome,es,True
http://www.wikidata.org/entity/Q103177,Sindrome respiratorio agudo grave,es,True
http://www.wikidata.org/entity/Q103177,Síndrome respiratorio agudo grave,es,True
http://www.wikidata.org/entity/Q103177,Sindrome Respiratorio Agudo Severo,es,True
http://www.wikidata.org/entity/Q103177,SRAS,es,True
http://www.wikidata.org/entity/Q103177,سارس,fa,True
http://www.wikidata.org/entity/Q103177,Épidémie de SRAS,fr,True
http://www.wikidata.org/entity/Q103177,pneumopathie atypique,fr,True
http://www.wikidata.org/entity/Q103177,Severe acute respiratory syndrome,fr,True
http://www.wikidata.org/entity/Q103177,Sras,fr,True
http://www.wikidata.org/entity/Q103177,Syndrôme respiratoire aigu sévère,fr,True
http://www.wikidata.org/entity/Q103177,syndrome respiratoire aigu sévère lié au coronavirus,fr,True
http://www.wikidata.org/entity/Q103177,Pneumonía asiática,gl,True
http://www.wikidata.org/entity/Q103177,SARS,gl,True
http://www.wikidata.org/entity/Q103177,S.A.R.S,he,True
http://www.wikidata.org/entity/Q103177,SARS,he,True
http://www.wikidata.org/entity/Q103177,"סאר""ס",he,True
http://www.wikidata.org/entity/Q103177,सार्स,hi,True
http://www.wikidata.org/entity/Q103177,Severe Acute Respiratory Syndrome,id,True
http://www.wikidata.org/entity/Q103177,Sindrom pernapasan akut berat,id,True
http://www.wikidata.org/entity/Q103177,Bráðalungnabólga,is,True
http://www.wikidata.org/entity/Q103177,HABL,is,True
http://www.wikidata.org/entity/Q103177,SARS,is,True
http://www.wikidata.org/entity/Q103177,S.A.R.S.,it,True
http://www.wikidata.org/entity/Q103177,SARS,ja,True
http://www.wikidata.org/entity/Q103177,新型肺炎,ja,True
http://www.wikidata.org/entity/Q103177,SARS,ko,True
http://www.wikidata.org/entity/Q103177,사스,ko,True
http://www.wikidata.org/entity/Q103177,중증 급성 호흡기 질환,ko,True
http://www.wikidata.org/entity/Q103177,중증 급성 호흡기증후군,ko,True
http://www.wikidata.org/entity/Q103177,중증급성호흡기 증후군,ko,True
http://www.wikidata.org/entity/Q103177,SARS(SŪRS),lt,True
http://www.wikidata.org/entity/Q103177,Atipiskā pneimonija,lv,True
http://www.wikidata.org/entity/Q103177,Smags akūts respiratorais sindroms,lv,True
http://www.wikidata.org/entity/Q103177,सिव्हियर अक्यूट रेस्पिरेटोरी सिंड्रोम,mr,True
http://www.wikidata.org/entity/Q103177,SARS,ms,True
http://www.wikidata.org/entity/Q103177,Giâm-tiōng Kip-sèng Ho·-khip-tō Chèng-hō·-kûn,nan,True
http://www.wikidata.org/entity/Q103177,Sà-sù,nan,True
http://www.wikidata.org/entity/Q103177,SARS,nan,True
http://www.wikidata.org/entity/Q103177,Severe acute respiratory syndrome,nb,True
http://www.wikidata.org/entity/Q103177,U04,nl,True
http://www.wikidata.org/entity/Q103177,sars,nn,True
http://www.wikidata.org/entity/Q103177,Ostry zespół niewydolności oddechowej,pl,True
http://www.wikidata.org/entity/Q103177,Zespół ostrej ciężkiej niewydolności oddechowej,pl,True
http://www.wikidata.org/entity/Q103177,Pneumonia asiática,pt,True
http://www.wikidata.org/entity/Q103177,SARS,ru,True
http://www.wikidata.org/entity/Q103177,ТОРС,ru,True
http://www.wikidata.org/entity/Q103177,Тяжелый острый респираторный синдром,ru,True
http://www.wikidata.org/entity/Q103177,Severe acute respiratory syndrome,si,True
http://www.wikidata.org/entity/Q103177,උග්ර තීව්ර ශ්වසන රෝගය,si,True
http://www.wikidata.org/entity/Q103177,උග්ර ශ්වසන රෝග සින්ඩ්රෝමය,si,True
http://www.wikidata.org/entity/Q103177,ťažký akútny syndróm dychovej nedostatočnosti,sk,True
http://www.wikidata.org/entity/Q103177,Sindrom akutne respiratorne stiske,sl,True
http://www.wikidata.org/entity/Q103177,Teški akutni respiratorni sindrom,sr,True
http://www.wikidata.org/entity/Q44512,Epidemi,tr,True
http://www.wikidata.org/entity/Q44512,Salgın hastalık,tr,True
http://www.wikidata.org/entity/Q44512,Salgın hastalıklar,tr,True
http://www.wikidata.org/entity/Q44512,Епідемічний процес,uk,True
http://www.wikidata.org/entity/Q44512,Bệnh dịch,vi,True
http://www.wikidata.org/entity/Q44512,疫症,zh,True
http://www.wikidata.org/entity/Q44512,epidemia,eu,True
http://www.wikidata.org/entity/Q44512,izurrite,eu,True
http://www.wikidata.org/entity/Q44512,אפידמיה,he,True
http://www.wikidata.org/entity/Q44512,流行病,ja,True
http://www.wikidata.org/entity/Q44512,流行病,ko,True
http://www.wikidata.org/entity/Q44512,andanciu,ast,True
http://www.wikidata.org/entity/Q44512,epidemies,af,True
http://www.wikidata.org/entity/Q172579,Італьянскае каралеўства,be-tarask,True
http://www.wikidata.org/entity/Q172579,Italy,en,True
http://www.wikidata.org/entity/Q172579,Królestwo Włoch,pl,True
http://www.wikidata.org/entity/Q172579,Reino da Itália,pt,True
http://www.wikidata.org/entity/Q172579,Италия,ru,True
http://www.wikidata.org/entity/Q172579,Итальянское королевство,ru,True
http://www.wikidata.org/entity/Q172579,Italienska kungadömet,sv,True
http://www.wikidata.org/entity/Q172579,Italienska kungariket,sv,True
http://www.wikidata.org/entity/Q172579,Kungadömet Italien,sv,True
http://www.wikidata.org/entity/Q172579,Kingdom of Italy,th,True
http://www.wikidata.org/entity/Q172579,意大利王国,zh,True
http://www.wikidata.org/entity/Q223936,Regne d'Itàlia,ca,True
http://www.wikidata.org/entity/Q223936,Italian Kingdom,en,True
http://www.wikidata.org/entity/Q223936,Italy,en,True
http://www.wikidata.org/entity/Q223936,Regno d'Italia,en,True
http://www.wikidata.org/entity/Q223936,Reino da Itália,pt,True
http://www.wikidata.org/entity/Q223936,Италия,ru,True
