search_term,entityid,pageid,search_position,timestamp
coronavirus latest,Q83388131,82705367,4,2020-03-27T23:46:10Z
covid-19 coronavirus,Q87577656,86819583,0,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88490072,87723923,1,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88199660,87443296,2,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84263196,83565290,3,2020-03-27T23:46:11Z
covid-19 coronavirus,Q81068910,80438732,4,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873577,83181964,5,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83872291,83180713,6,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84166704,83469925,7,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83889294,83197238,8,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84104992,83408431,9,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873593,83181978,10,2020-03-27T23:46:11Z
covid-19 coronavirus,Q82069695,81427064,11,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84055514,83360341,12,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84055415,83360242,13,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84081576,83385069,14,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84098939,83402394,15,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83872271,83180693,16,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84446340,83746580,17,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250713,86486309,18,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873580,83181967,19,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873548,83181935,20,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86717788,85963262,21,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87719492,86957636,22,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86948603,86190939,23,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83493517,82808781,24,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84167106,83470327,25,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873057,83181450,26,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83872398,83180814,27,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86901049,86144377,28,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87866152,87098411,29,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873573,83181960,30,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84055544,83360370,31,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873556,83181942,32,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873566,83181953,33,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83189805,82525152,34,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85009501,84304300,35,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87191204,86427766,36,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86597695,85844993,37,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83888864,83196817,38,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83873387,83181774,39,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84081307,83384804,40,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88074687,87320054,41,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87836826,87069707,42,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86847911,86092058,43,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250860,86486455,44,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86675924,85921646,45,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87760968,86997932,46,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87745903,86983206,47,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87587763,86829600,48,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250695,86486290,49,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83889114,83197057,50,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87455852,86684875,51,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87715843,86954087,52,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87722485,86960649,53,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83741704,83052932,54,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88027839,87267861,55,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84146057,83449338,56,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86628344,85875295,57,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88082809,87327991,58,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87281222,86516538,59,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87748614,86985843,60,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88024576,87262833,61,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86886544,86130461,62,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84030045,83335227,63,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86597685,85844983,64,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88028644,87269037,65,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83761248,83072384,66,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250819,86486415,67,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88490926,87724765,68,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85876114,85146673,69,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85173778,84463852,70,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87235177,86471226,71,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88464487,87698751,72,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86756826,86002048,73,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87843252,87075929,74,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87473205,86707213,75,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83864933,83173486,76,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87652010,86891900,77,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250788,86486385,78,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87123561,86361502,79,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87222526,86458708,80,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85872065,85142665,81,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87829288,87062324,82,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250732,86486328,83,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87779474,87015727,84,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87066621,86305861,85,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88542183,87774809,86,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87151231,86388881,87,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88384731,87621433,88,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86999506,86240577,89,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88105063,87349908,90,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250838,86486434,91,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87865677,87097934,92,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398331,87634684,93,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86458103,85707475,94,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84762892,84064432,95,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88429117,87665073,96,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85610489,84895806,97,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87664046,86903557,98,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86919406,86162326,99,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87480220,86715320,100,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87116829,86354861,101,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86727724,85973084,102,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85433399,84721905,103,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88402640,87638910,104,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86600035,85847307,105,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84318312,83619880,106,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86452405,85702034,107,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88551827,87784291,108,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88234671,87477397,109,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86694873,85940486,110,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87669612,86909047,111,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250803,86486399,112,2020-03-27T23:46:11Z
covid-19 coronavirus,Q57751738,57665961,113,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87213066,86449356,114,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87412028,86643516,115,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87070975,86310051,116,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87590993,86832794,117,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87660365,86899925,118,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84581246,83879685,119,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88324510,87562929,120,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87483673,86719480,121,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87204911,86441318,122,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250752,86486349,123,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87589123,86830950,124,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87931436,87162025,125,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88725096,87955495,126,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87068864,86307984,127,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87186117,86422913,128,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87343682,86577721,129,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87186365,86423150,130,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87659698,86899261,131,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250877,86486471,132,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87715166,86953417,133,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87743858,86981247,134,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88492614,87726381,135,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87235137,86471186,136,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87144458,86382233,137,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88588557,87820699,138,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87119811,86357777,139,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87665364,86904837,140,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88454081,87688627,141,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87592982,86834733,142,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87406428,86638502,143,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87755912,86992977,144,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250948,86486543,145,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87461301,86691545,146,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87976489,87206432,147,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87058723,86298298,148,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86521237,85769918,149,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87866480,87098738,150,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87589392,86831215,151,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87281389,86516606,152,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87648634,86888676,153,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88082556,87327740,154,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87719499,86957644,155,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88784317,88014126,156,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87708832,86947159,157,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87288595,86523336,158,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87651995,86891887,159,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87243915,86479873,160,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87976701,87206644,161,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87494721,86735623,162,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87963364,87193517,163,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86694210,85939824,164,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87899022,87130327,165,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88785718,88015522,166,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87411335,86642885,167,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85872060,85142660,168,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87454162,86682884,169,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87162010,86399575,170,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87477841,86712609,171,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87655119,86894905,172,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398354,87634706,173,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86913546,86156725,174,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87450756,86679563,175,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398339,87634691,176,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88164033,87408336,177,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398320,87634673,178,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398342,87634694,179,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87705884,86944315,180,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87486535,86724640,181,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87589148,86830975,182,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398335,87634688,183,2020-03-27T23:46:11Z
covid-19 coronavirus,Q83912697,83220356,184,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85228951,84518737,185,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87722455,86960620,186,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88783600,88013416,187,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398317,87634670,188,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87921915,87152715,189,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250930,86486525,190,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88805840,88035545,191,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87781572,87017774,192,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87460818,86690817,193,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87133797,86371638,194,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87644740,86884828,195,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87202921,86439334,196,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86191244,85452290,197,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250913,86486508,198,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398325,87634678,199,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87461314,86691558,200,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87671845,86911246,201,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87843168,87075845,202,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88356648,87594143,203,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87975745,87205692,204,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398356,87634708,205,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398322,87634675,206,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87580938,86822844,207,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87718451,86956642,208,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87400415,86633342,209,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88398328,87634681,210,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87468681,86700313,211,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87899016,87130318,212,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250770,86486367,213,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88782153,88011903,214,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88672384,87903197,215,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87733671,86971633,216,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250897,86486492,217,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87752571,86989715,218,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87657486,86897091,219,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87714704,86952958,220,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87902902,87134129,221,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87281442,86516633,222,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87662819,86902362,223,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87704267,86942717,224,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88738470,87968880,225,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87666247,86905717,226,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88177037,87421157,227,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88125070,87370023,228,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87199320,86435781,229,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87651970,86891868,230,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87409852,86641627,231,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87656001,86895725,232,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87452683,86681446,233,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87072670,86311700,234,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88783049,88012862,235,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87250691,86486286,236,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87068363,86307510,237,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87770645,87007121,238,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87709973,86948294,239,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87666042,86905516,240,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87610822,86852445,241,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86989495,86231003,242,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86838462,86082711,243,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87902950,87134177,244,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87461415,86691660,245,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87563855,86805737,246,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87979033,87208961,247,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87729501,86967509,248,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87200954,86437402,249,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86194740,85455089,250,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742114,86979564,251,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88008804,87237894,252,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85363722,84652972,253,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86193846,85454346,254,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88252327,87494809,255,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87584819,86826682,256,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88082534,87327718,257,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86256931,85513978,258,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88641716,87872831,259,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86077067,85342072,260,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87409953,86641705,261,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87709900,86948220,262,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87768605,87005081,263,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87079533,86318434,264,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87976629,87206572,265,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87932725,87163202,266,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86372170,85623729,267,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86194473,85454839,268,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87833915,87066869,269,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88374607,87611411,270,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87281385,86516604,271,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87079534,86318435,272,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87662895,86902439,273,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87723439,86961594,274,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87212514,86448802,275,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86466811,85716153,276,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86911727,86154921,277,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86733728,85979057,278,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88521330,87754670,279,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87665038,86904514,280,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87245450,86481273,281,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87814953,87048303,282,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85191411,84481394,283,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88137634,87382325,284,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87162202,86399768,285,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87164033,86401558,286,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88383887,87620628,287,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87729500,86967508,288,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86838417,86082661,289,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88582086,87814282,290,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85364077,84653328,291,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86140359,85403399,292,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87144389,86382164,293,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87909922,87140938,294,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87070999,86310074,295,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87161441,86399007,296,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87193778,86430268,297,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742064,86979517,298,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87743873,86981262,299,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87766242,87002781,300,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86551502,85799759,301,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87121993,86359963,302,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87461291,86691528,303,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87477462,86711941,304,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87770827,87007293,305,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87755488,86992574,306,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87402404,86635045,307,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87708331,86946679,308,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88486704,87720626,309,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87769115,87005596,310,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88460663,87695019,311,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87479413,86714510,312,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86803861,86048828,313,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88335426,87573688,314,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87743899,86981289,315,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88225303,87468115,316,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87146036,86383792,317,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86192388,85453283,318,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87843163,87075840,319,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87706558,86944983,320,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87540454,86781055,321,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87461599,86691840,322,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87648505,86888544,323,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87587760,86829598,324,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87666258,86905728,325,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88263719,87505692,326,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87743173,86980571,327,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86186253,85447539,328,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88667743,87898585,329,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86926476,86169280,330,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87887813,87119328,331,2020-03-27T23:46:11Z
covid-19 coronavirus,Q85191416,84481399,332,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87952372,87182693,333,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87647368,86887404,334,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87271716,86507299,335,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742085,86979538,336,2020-03-27T23:46:11Z
covid-19 coronavirus,Q84712636,84011530,337,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87648388,86888415,338,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87571611,86813535,339,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87774378,87010749,340,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87349559,86583572,341,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88082693,87327875,342,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88539318,87771962,343,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88082312,87327500,344,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742750,86980174,345,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86910883,86154086,346,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87243117,86479081,347,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87694131,86933211,348,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87707727,86946114,349,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88082670,87327852,350,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87660693,86900252,351,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87281423,86516624,352,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87709760,86948082,353,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87348909,86582929,354,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742736,86980162,355,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742765,86980187,356,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742120,86979570,357,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87723599,86961740,358,2020-03-27T23:46:11Z
covid-19 coronavirus,Q86806619,86051583,359,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742754,86980177,360,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87585467,86827323,361,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87461481,86691722,362,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87794143,87030162,363,2020-03-27T23:46:11Z
covid-19 coronavirus,Q88617000,87848960,364,2020-03-27T23:46:11Z
covid-19 coronavirus,Q87742089,86979542,365,2020-03-27T23:46:11Z
